function	description	ARTIB17W0	ARTIB17W4	ARTIB18W0	ARTIB18W4	ARTIB19W0	ARTIB19W4	ARTIB20W0	ARTIB20W4	ARTIB21W0	ARTIB21W4	ARTIB22W0	ARTIB22W4	ARTIB23W0	ARTIB23W4	ARTIB24W0	ARTIB24W4	ARTIB25W0	ARTIB25W4	ARTIB26W0	ARTIB26W4	ARTIB27W0	ARTIB27W4	ARTIB28W0	ARTIB28W4	ARTIB29W0	ARTIB29W4	ARTIB30W0	ARTIB30W4	ARTIB31W0	ARTIB31W4	ARTIB32W0	ARTIB32W4	ARTIB33W0	ARTIB33W4	ARTIB34W0	ARTIB34W4	ARTIB35W0	ARTIB35W4	ARTIB36W0	ARTIB36W4	ARTIB37W0	ARTIB37W4	ARTIB38W0	ARTIB38W4	PMT11W0	PMT12W0	PMT1W0	PMT27W0	PMT34W0	PMT34W48	PMT35W0	PMT35W48	PMT36W0	PMT37W0	PMT37W48	PMT40W0	PMT40W48	PMT43W0	PMT43W48	PMT44W0	PMT46W48	PMT48W0	PMT4W0	PMT4W48	PMT50W48	PMT52W0	PMT52W48	PMT58W0	PMT60W0	PMT60W48	PMT62W0	PMT62W48	PMT63W0	PMT64W0	PMT69W0	PMT69W48	PMT7W0	PMT7W48	R10W24	R12W24	R14W48	R15W48	R16W48	R17W48	R19W48	R20W48	R21W48	R22W48	R24W48	R25W48	R26W48	R29W48	R30W48	R4W48	R5W48
EC:3.1.2.29	Fluoroacetyl-CoA thioesterase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.75	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0
EC:3.1.2.4	3-hydroxyisobutyryl-CoA hydrolase	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
EC:3.1.2.6	Hydroxyacylglutathione hydrolase	0.0	0.0	234.0	0.0	44.17	155.67	139.0	180.67	3.33	4.67	26.67	5.0	233.67	967.0	8.0	29.66	20.67	865.83	9.0	0.0	98.67	447.0	2.0	21.33	72.83	8.0	115.48	0.0	428.32	333.0	24.0	24.33	441.67	168.0	62.33	2.67	2966.33	35.25	201.5	13.67	222.0	125.21	5.0	0.0	78.19	72.0	40.0	92.0	2102.0	284.67	1159.5	96.33	723.0	4.17	229.0	31.0	237.0	234.42	376.0	220.0	1217.0	597.9000000000001	134.0	0.0	823.0	0.0	4.33	2205.33	2171.01	54.67	107.67	39.0	0.0	274.67	130.0	191.5	18.33	10.5	122.66	3819.17	213.33	533.17	136.73000000000002	1112.0	40.0	5.0	70.58	89.5	115.67	60.33	4.33	210.0	671.0	21.67	86.66
EC:3.1.21.1	Deoxyribonuclease I	148.0	0.0	92.0	21.0	1025.0	153.67	405.0	180.0	26.33	19.67	31.67	5.0	245.67	930.0	0.0	29.0	20.67	159.82999999999998	0.0	2.0	85.67	222.0	0.0	21.33	139.83	0.0	86.14	0.0	420.32	285.0	0.0	24.33	420.67	0.0	60.33	2.67	3006.66	18.0	202.0	13.67	188.0	123.71	2.0	0.0	1035.19	687.5	0.0	101.0	2081.0	29.67	416.0	199.33	1053.0	501.0	109.0	546.0	1189.0	14.67	5.0	1194.0	335.0	569.9000000000001	0.0	0.0	569.0	59.0	4.33	1566.33	2477.33	1066.67	169.17000000000002	652.0	405.0	820.6700000000001	3533.0	407.0	109.0	6.0	770.0	3676.0	1109.33	924.0	1232.13	1682.0	189.0	3.0	215.33	439.0	1145.67	508.33	797.33	377.0	503.0	1446.67	733.3299999999999
EC:3.1.21.2	Deoxyribonuclease IV	29397.42	22836.33	21206.67	33243.75	29544.8	29950.860000000004	19772.77	22611.32	30445.49	26260.63	30729.17	34033.33	35805.420000000006	37722.3	18794.49	20188.79	27196.17	18262.96	27151.74	24216.94	29771.9	25662.25	31996.69	30297.5	28978.75	18797.5	24549.410000000003	32831.03	24872.2	26234.370000000003	30512.09	33953.8	32278.84	29682.17	23223.75	28100.03	34386.270000000004	39928.92	44150.79	37719.03	35440.34	33345.61	29202.09	37280.83	37237.32	41956.46	36662.25	34131.18	33651.45	38747.39	42061.42	39273.34	54292.55	41560.880000000005	39386.100000000006	34236.619999999995	50432.84	32710.59	29434.76	45941.17	41743.740000000005	69235.62	39056.83	48417.59	43447.59	76054.42	13041.65	51367.380000000005	26959.5	42383.91	33911.04	67705.38	45602.87	28913.1	50304.68	44529.09	42838.25	52242.66	38738.99	39542.52	46542.03	33205.69	27264.98	26040.17	17442.32	26272.31	35050.82	19812.42	26147.24	24129.15	21238.25	19640.32	23522.52	46086.07	38054.68
EC:3.1.21.3	Type I site-specific deoxyribonuclease	127789.79	81703.17	99072.8	117359.0	118064.0	91773.46	101362.63	72624.7	117146.45	98367.08	119259.45	141353.84	132212.04	139781.16999999998	88592.60999999999	94799.55	102215.62	69801.83	71442.62	63894.61	112085.04	100790.4	107165.77	92500.08	94361.32	63722.3	96985.57	92142.02	78113.19	93684.68	108566.15	108065.74	113548.6	116607.76	82583.34	115033.32	80567.47	111724.46	163318.22	146856.55	128197.85	129069.86000000002	112915.5	130277.85	166907.86000000002	166886.42	184900.97	137676.71	135417.38	127355.6	202765.9	148815.47	234733.49	179945.25	143756.18	204095.86	225219.32	192842.18	151417.16999999998	232302.01	203475.28	146837.65	251350.71	230350.6	227392.19	247147.75	59229.73	238212.72	153031.91	154608.65000000002	164728.4	311879.17999999993	237868.31	142074.53	242757.03000000003	192551.92	208634.59	215400.06	149231.18	172852.36000000002	197587.42	163997.39	125386.16	105940.78	74259.20999999999	111726.39	162519.27	96875.55	106929.71	94236.58	99561.58	76771.54	118482.49	177177.29	150934.37
EC:3.1.21.4	Type II site-specific deoxyribonuclease	142.67000000000002	381.00000000000006	544.3399999999999	238.33	2725.04	347.95	387.22	433.75	871.3299999999999	566.66	368.67	504.49	1504.58	185.49	350.5	1136.5800000000002	694.97	857.67	258.67	350.31	170.48	354.5	160.67000000000002	4.67	60.17	3.0	1322.34	611.1700000000001	1961.32	1090.75	514.02	641.4300000000001	68.72999999999999	143.51	38.67	357.33000000000004	907.0	1435.66	528.3499999999999	695.0500000000001	77.67	36.34	174.0	36.33	1705.76	4460.93	1073.0	1619.0100000000002	482.55	1116.99	1335.34	945.67	2415.34	1913.79	3364.5200000000004	2480.66	2017.19	2071.01	1658.01	1849.67	2371.0	83.6	1994.17	9455.0	1783.18	129.67	328.64	6587.0	974.16	1129.83	750.8299999999999	2140.9300000000003	2193.83	7565.08	2304.94	1265.34	1019.67	2104.0	2018.33	843.76	2691.34	1217.14	305.56	564.1700000000001	763.99	794.45	5198.53	715.6700000000001	1495.33	741.99	2808.32	3131.34	960.66	1627.4499999999998	1276.19
EC:3.1.21.5	Type III site-specific deoxyribonuclease	7350.2	5587.83	5244.6	5933.5	9314.53	2722.2	9454.28	1693.1	2902.67	1562.43	5735.47	6715.5	5774.13	2810.73	1956.23	2254.47	8359.83	4457.8	2938.37	2339.55	3636.2	2765.7	5206.5	4032.2	4595.2	1859.2	1595.5	825.5	1912.33	3875.33	4378.07	5620.97	2936.7	6001.7	1329.5	2775.13	4861.2	7746.9	9127.1	6163.37	5590.9	2504.4	2174.27	2821.63	13476.8	5431.7	6551.77	10110.27	7503.93	2373.1	9909.67	9060.7	19194.9	12606.23	12701.77	12149.96	13185.1	13077.3	9007.67	19194.9	13841.4	1474.5	10679.83	1970.67	12216.100000000002	19048.77	2512.7	18363.0	8695.96	13093.09	7271.9	29995.9	21246.9	16518.9	21764.83	6050.07	16232.9	15010.33	9695.4	14562.3	5447.03	8075.6	9240.13	7990.699999999999	9350.43	9016.47	12348.48	8713.970000000001	7331.999999999999	5837.030000000001	11751.59	3339.33	7721.4	6570.639999999999	11668.0
EC:3.1.21.7	Deoxyribonuclease V	0.0	0.0	0.0	0.0	33.0	153.67	99.0	180.0	3.33	4.67	17.67	5.0	220.67	928.0	0.0	29.0	1.67	108.33	0.0	0.0	85.67	211.0	0.0	21.33	72.83	0.0	86.14	0.0	420.32	285.0	0.0	24.33	420.67	0.0	63.33	2.67	2905.33	0.0	195.0	13.67	188.0	123.71	2.0	0.0	61.19	21.0	0.0	2.0	2081.0	29.67	0.0	6.33	648.0	0.0	0.0	0.0	0.0	2.67	0.0	0.0	0.0	569.9000000000001	0.0	0.0	206.0	0.0	4.33	48.33	1980.33	51.67	30.67	17.0	0.0	273.67	0.0	64.0	0.0	0.0	88.33	0.0	59.33	0.0	5.33	0.0	0.0	3.0	48.33	29.0	3.67	6.33	3.33	0.0	0.0	13.67	3.33
EC:3.1.22.4	Crossover junction endodeoxyribonuclease	17012.120000000003	16402.83	17765.6	13098.25	24749.5	9586.63	18688.14	14397.23	9041.49	10354.11	13880.14	18268.33	12116.22	10080.63	10937.56	18417.09	14869.14	11751.62	15071.21	14595.999999999998	11624.77	11202.95	12969.69	17204.53	10847.28	6307.2	11174.12	9398.33	21987.19	18325.04	12085.66	15644.43	9074.31	8870.87	10656.03	16770.829999999998	22907.23	19828.75	20172.2	10659.65	10834.9	7223.65	17755.52	22649.13	32756.2	35116.5	34328.18	37175.28	25286.66	13682.27	51344.92	38164.87	44187.15	33767.28	26583.370000000003	41086.92	41680.78	38778.56	24766.76	39222.4	35676.14	25968.87	47452.16	32459.09	46481.69	31108.52	7091.18	31049.09	34963.630000000005	39436.350000000006	21114.07	43154.78	36467.27	32421.17	32008.55	23330.49	46502.65	31870.99	32584.22	38155.92	57560.06	28836.67	16016.51	24405.370000000003	12942.419999999998	15826.11	26197.22	19586.72	26538.91	23046.35	20804.38	14341.820000000002	23750.42	46091.03999999999	32124.340000000004
EC:3.1.26.11	Ribonuclease Z	23889.9	17717.67	27919.47	25238.42	26515.71	29082.46	23480.4	16156.92	23124.39	18084.26	31627.17	32012.09	30126.21	30945.83	15982.48	12196.149999999998	32482.65	24338.01	21984.2	22771.64	27682.93	18502.25	28660.57	22172.67	24520.56	20503.95	27329.48	31019.300000000003	25972.03	31499.51	29155.54	25808.13	28274.4	29389.34	21350.08	19145.6	34496.08	43204.46	30252.25	28190.06	32825.9	30969.88	25628.85	24890.8	37000.35	33603.04	34577.55	30493.57	25851.65	30719.39	46265.73	32163.31	52067.27	38740.52	41070.09	44002.76	55919.62	42371.03999999999	35461.15	60288.73	50114.0	77893.09999999999	47023.2	30641.58	57392.38	89046.34999999999	13877.88	58205.56	37839.66	44686.05	48075.91	93331.98	60791.31	30937.620000000003	60939.05	35353.95	39969.68	44231.67	36920.74	45938.98	41583.13	35053.54	27946.03	23533.52	20024.86	28860.94	43437.38	24252.38	28318.93	24411.81	29525.99	18046.6	27263.7	42275.89	35504.08
EC:3.1.26.12	Ribonuclease E	4718.0	3137.33	1153.33	255.0	4316.5	694.67	590.0	3879.67	3772.0	3904.0	5266.34	9145.0	457.33	1142.66	5749.66	11226.33	5555.0	6346.66	970.17	1091.2	703.6700000000001	1390.0	29.0	350.83	1494.83	1831.0	6966.4800000000005	501.0	11633.32	6986.0	1869.67	1165.0	734.1700000000001	206.0	3017.53	7827.33	3027.66	254.33	1849.0	492.67	729.66	561.54	5929.67	5476.33	9212.19	1037.0	10235.0	12440.67	7116.5	1596.0	14866.17	14055.33	1208.0	8103.5	876.67	12576.0	6267.67	7939.67	3745.67	1925.33	6470.0	1357.9	23617.660000000003	21164.67	12565.0	539.6700000000001	2556.33	6032.66	9199.01	8831.67	2585.67	4797.0	2664.0	11025.67	6636.83	11788.17	3038.33	2302.16	9425.66	5856.17	5853.66	1725.17	1407.06	5509.0	218.83	2397.67	2850.58	2855.17	6004.67	6939.66	1745.0	3586.33	5337.0	7977.84	11116.66
EC:3.1.26.3	Ribonuclease III	36856.07	28516.83	31644.97	36993.25	36523.3	31600.460000000003	27946.56	27106.92	33915.39	30054.76	36381.92	43488.34	37443.75	38665.06	25459.56	30447.32	32995.56	25941.59	29066.21	26586.840000000004	32793.83	28756.5	35169.759999999995	35976.67	32808.06	21421.95	32077.73	33935.3	34691.200000000004	33005.01	34118.88	35608.8	34462.57	32552.34	27319.95	36859.46	34720.33	40492.12	47087.42	38206.56	39635.9	37250.71	36341.52	44029.130000000005	51717.69	48821.630000000005	56406.88	47393.08	46968.31	42365.55	71084.31999999999	53185.57	71082.52	57727.01	52156.77	61691.55	69687.04999999999	58103.71000000001	43285.66	68784.40000000001	61673.91	70423.02	77364.03	71914.92	71719.54999999999	96207.02	17074.960000000003	56635.91	51104.31999999999	56405.380000000005	48662.74	89417.65	65917.6	44568.8	66023.88	56312.12	64316.84999999999	62589.66	51301.74	59951.72	73738.62999999999	47622.29000000001	33841.18	35294.270000000004	24300.35	34993.11	46223.53999999999	31970.55	38008.17	32603.550000000003	31522.45	23492.02	36339.72	62151.06999999999	47190.91
EC:3.1.26.4	Ribonuclease H	82112.64	58715.66	65081.94	77186.5	78850.6	72115.42	56399.87	59927.84	68085.78	60270.72	84090.34	97619.51	85161.5	83592.21999999999	59048.12	64959.63999999999	67902.84	54468.66	58107.42	53209.18000000001	71597.16	59842.0	77682.51999999999	73047.84	73861.73	48063.9	71515.39	74380.3	69628.20000000001	66180.02	74741.26	79554.1	75407.14	74680.68	59836.9	80152.92	69825.36	81349.23999999999	96501.84	81469.12	88664.79999999999	80882.32	85936.04	103731.26	114349.38	98804.26	116197.76	98666.16	96008.25	90920.82	150402.13999999998	109105.14	154688.84000000003	126043.02	113726.54	136044.1	150213.09999999998	121225.42	91700.32	147286.80000000002	133263.82	145839.08999999997	157567.06	147772.84	145764.03999999998	204102.04	35522.030000000006	120142.27000000002	105128.25999999998	117504.66	111221.48	183568.3	140503.2	97406.6	132508.06	121688.52	130255.69999999998	131766.32	112053.7	126466.84	148993.25999999998	96638.58000000002	70444.36	74116.54000000001	52076.7	75946.22	95652.93	69039.43	78030.34	67329.1	67595.9	52773.03999999999	76476.44	133342.13999999998	98985.82
EC:3.1.26.5	Ribonuclease P	36115.07	27661.0	31252.47	35689.25	35768.47	30524.460000000003	27119.73	26322.92	32598.72	28857.43	36032.75	42937.84	36746.92	37266.23	24541.230000000003	28774.15	31799.73	25400.59	28387.54	26052.840000000004	32157.33	28324.0	33406.259999999995	33457.17	32399.06	21276.95	30676.73	33442.3	32505.870000000003	31795.68	32995.21	34904.13	33924.57	32263.84	26806.95	36371.630000000005	33823.83	38791.12	46744.42	37621.89	38687.4	36616.71	35708.85	43339.3	50538.33	47784.630000000005	54927.21	46995.91	41975.81	41046.05	70549.65	52941.07	70510.02	57217.68	51354.6	60594.55	68201.54999999999	56462.21000000001	42260.49	66923.40000000001	59719.91	69580.02	74817.7	61318.25	70622.04999999999	94371.35	16808.960000000003	52452.91	50239.31999999999	55442.55	45920.24	87017.15	64842.100000000006	42446.8	62292.05	54231.45	61404.34999999999	61010.83	50766.24	54834.22	71312.3	46631.79	33047.85	33556.770000000004	24053.52	34629.44	45501.71	31211.88	37195.17	32304.72	29360.28	22835.19	35603.72	61028.9	46585.41
EC:3.1.26.8	Ribonuclease M5	18409.620000000003	12777.0	10359.79	18793.58	13798.56	12795.02	11468.33	10898.44	13733.73	11611.62	14614.2	15424.76	17231.2	18846.13	10469.92	8990.73	9235.14	6037.450000000001	9147.94	8202.69	18077.31	15755.8	15602.4	14684.14	14964.11	7738.75	10193.65	10497.27	865.5799999999999	6475.72	13994.64	17404.2	16158.1	15856.97	16293.17	15636.8	6332.23	11526.87	25227.22	21523.08	20356.34	19210.27	14041.75	15999.0	16715.66	18594.97	17243.53	12686.39	20220.51	19644.48	19948.07	13097.29	39267.07	20063.14	21446.66	19301.96	21128.53	18983.99	17760.989999999998	24527.59	20630.93	13004.0	22554.54	26633.25	19104.28	44618.75	5551.69	21334.120000000003	17401.260000000002	14959.86	20162.67	21484.04	20514.67	13059.98	15601.28	24372.88	29097.120000000003	31396.0	15458.6	22797.74	21518.57	17660.87	13998.42	13420.9	9098.09	13675.0	11937.96	11586.83	9966.77	8458.36	8713.81	7527.12	10909.71	19676.79	13159.65
EC:3.1.27.1	Ribonuclease T(2)	0.0	0.0	37.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	0.0	755.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	45.0	21.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	38.0	24.0	0.0	0.0	0.0	9.0	21.0	0.0	2.0	0.0	16.0	226.0	338.0	218.0	1138.0	0.0	134.0	0.0	348.0	0.0	0.0	1993.0	80.0	0.0	77.0	0.0	0.0	0.0	10.5	124.0	0.0	0.0	8.0	0.0	140.0	0.0	0.0	121.0	0.0	0.0	21.75	21.0	7.0	0.0	0.0	200.0	34.0	0.0	16.0
EC:3.1.27.3	Ribonuclease T(1)	0.0	0.0	19.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	125.0	4.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.27.6	Enterobacter ribonuclease	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	914.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	180.0	0.0	0.0	69.5	0.0	86.14	0.0	59.99	19.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	188.0	123.71	0.0	0.0	56.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	567.57	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.3.1	Alkaline phosphatase	685.75	2204.5	5451.25	2097.17	4691.41	345.46	2266.25	906.46	298.49	1724.01	1250.25	1447.58	3600.37	2074.17	1187.08	1083.6999999999998	2206.19	579.4100000000001	671.5	1773.1799999999998	3322.25	1552.5	778.5	1251.5	552.75	325.0	154.34	95.83	1244.53	894.87	1225.17	487.55	536.6700000000001	823.17	4986.48	652.0	11100.21	4481.17	4096.46	1307.5	2640.0	2706.0	1443.5	254.0	6193.31	23033.050000000003	3904.75	4489.42	10380.8	495.84	13910.08	4346.58	7519.25	5734.4400000000005	4125.84	6798.33	8698.75	6703.92	5659.5	8032.58	5455.58	15512.75	7181.33	9587.0	4964.17	15716.0	1212.71	12396.66	5759.09	5782.25	5125.67	5625.63	4617.33	8065.66	11361.25	358.67	8867.83	3076.0	6100.74	11231.3	30490.21	7693.58	3207.4300000000003	4159.67	2089.33	1165.92	12241.62	4348.25	5095.5	3679.83	3796.03	7298.79	4280.75	18378.59	4334.79
EC:3.1.3.10	Glucose-1-phosphatase	0.0	0.0	259.0	0.0	33.0	153.67	110.0	180.0	3.33	4.67	23.67	5.0	220.67	928.0	8.0	29.0	1.67	863.33	0.0	0.0	85.67	219.0	0.0	21.33	72.83	0.0	115.14	0.0	420.32	330.0	21.0	24.33	441.67	0.0	60.33	2.67	2905.33	0.0	201.0	13.67	188.0	123.71	2.0	0.0	61.19	0.0	38.0	26.0	2081.0	29.67	1010.0	1037.33	669.0	0.0	32.0	85.0	313.0	228.67	123.0	904.0	1137.0	569.9000000000001	197.0	0.0	2122.0	0.0	4.33	2041.33	2168.33	51.67	107.67	17.0	0.0	273.67	0.0	188.0	28.0	0.0	96.33	857.0	203.83	33.0	5.33	696.0	0.0	3.0	535.33	135.0	195.67	6.33	3.33	0.0	585.0	3.67	19.33
EC:3.1.3.11	Fructose-bisphosphatase	20893.120000000003	18879.67	25100.35	23184.5	29708.34	21577.120000000003	24749.81	17813.15	17894.32	14447.84	20458.81	21816.58	24444.23	23198.03	10404.65	11780.579999999998	24989.1	18006.5	22393.44	21501.44	21626.62	18213.2	23980.33	26637.53	20596.61	13623.7	16272.64	24475.03	23761.77	24936.46	21488.74	23416.84	21479.98	19739.870000000003	17453.61	16196.670000000002	34534.67	33259.17	28607.53	22942.82	24058.9	22448.25	19528.6	25636.8	39780.39	34377.91	33564.51	42896.36	31939.32	28246.24	51102.75	43550.45	53333.2	41706.37	36368.95	39144.63	56961.03	39658.23	29722.340000000004	55656.65000000001	44544.64	52481.83	38052.83	26642.17	54757.94	57954.600000000006	10274.26	50843.62	38757.89	53486.69	33390.24	79677.28	53842.77	31068.84	53660.27	34717.07	49028.73	43344.66	43773.8	52224.98999999999	56830.06	35784.21000000001	24583.51	30268.37	19470.09	23189.94	37745.32	22569.55	34468.58	29094.18	25965.79	13042.82	27933.31	50059.37	42132.17
EC:3.1.3.12	Trehalose-phosphatase	91.75	421.17	371.58	16.0	731.42	179.71	166.78	236.21	27.16	59.34	316.17	360.83	332.38	935.5	62.33	357.96000000000004	105.17	221.66	224.0	525.6700000000001	122.75	453.5	54.5	74.83	147.75	28.0	168.14	86.33	635.65	466.79	49.17	52.13	450.17	19.17	164.07999999999998	207.42	3838.65	426.92	717.76	130.03	234.33	150.03999999999996	893.25	242.0	187.23	3642.13	205.75	139.75	2340.5	141.84	1984.0	381.83	2002.5	754.17	1050.42	393.0	331.67	316.42	737.5	422.08	1287.5	928.15	110.33	47.0	597.6700000000001	0.0	228.82	3211.66	2403.33	797.59	98.67	181.71	201.58	838.3199999999999	4937.139999999999	288.17	952.75	556.75	242.58	323.46000000000004	506.8	1406.57	395.91	404.67	24.33	228.64	2574.65	280.0	190.25	154.58	480.09	1481.15	788.75	3023.06	946.5
EC:3.1.3.15	Histidinol-phosphatase	67165.15	37104.5	38445.8	66911.34	51692.45	64462.030000000006	29417.62	46196.51	67439.39	56911.880000000005	68692.75	77473.18	84535.33	90135.2	50644.130000000005	42460.0	37127.98	26193.99	39631.52	31667.390000000003	60461.67	57994.25	64163.51	54109.5	63247.2	37732.7	52027.14	62840.130000000005	26433.79	27949.09	64014.31999999999	68059.55	75106.56999999999	71219.67	36577.28	61651.46000000001	41039.97	45527.87	90104.13	86298.45000000001	83565.98	79469.54000000001	65266.6	82406.8	78071.26000000001	73821.95999999999	76335.13	53807.740000000005	73866.15	73049.22	83194.06	59120.23	106292.6	87539.37	72815.51	77930.22	90544.95	66398.12	62170.9	96342.31	89430.41	89418.26999999999	84735.86	112962.25	70720.51999999999	117841.6	28392.91	74848.14000000001	53590.54	62578.90000000001	83001.57	103073.73	85673.43	54867.13	98013.08	78912.92	62673.93	98730.33	75019.52	81182.65	76021.95999999999	61623.88	58037.06999999999	46693.77	39182.69	58641.72	60646.27	43808.05	40307.0	35473.06	38733.01	36186.41	43843.31	88384.01	59990.36
EC:3.1.3.16	Protein-serine/threonine phosphatase	67595.62	51539.16	46530.87	65464.33	61217.06	69703.98	46346.53	51008.84	57762.39	48907.61	76675.37	83177.09	73035.33	73210.02	45083.58	49096.68	67403.14000000001	49828.31	56658.61	51836.57	63499.2	52446.05	71180.29000000001	64376.47	65832.94	45800.25	64439.94	75035.34	67248.13	70265.6	70245.73	75116.91	67006.6	64783.14	49417.7	65945.11	66387.11	89737.78	85133.34	72990.69	81109.16	72115.2	73392.42	88133.33	70092.31	73260.01	88218.85999999999	53816.81	68149.03	79570.14000000001	87691.48999999999	63954.45	112685.59	87227.72	82192.32999999999	92176.37	106753.03999999998	86412.08	68571.91	109760.5	95189.85	160185.6	111275.7	113598.0	97654.2	148552.16999999998	27976.59	115172.26	69461.27	84225.70000000001	82034.88	163351.41999999998	109279.65	69332.22	102858.93	95361.3	100640.95	116628.91	64346.67	80099.67	94539.37	69394.73	56659.78	47738.4	37934.92	57100.31	78367.73000000001	45040.25	49312.32	42668.93	44566.86	40409.48	53488.18	82686.11	63648.24
EC:3.1.3.18	Phosphoglycolate phosphatase	83103.44	62582.31999999999	69592.33000000002	82964.92	86148.8	78313.55000000002	61609.0	56038.0	76061.04000000001	67744.73999999999	88248.62999999999	98589.09	91771.32	93491.37	53840.95	56829.96	78377.84	54500.21	67545.9	63628.89	74695.61	61404.95	83672.84	77640.87	76027.57	51567.65	69922.03	82492.73	69408.09999999999	71796.42	83182.45000000001	88098.11	82401.94	80343.71	49912.17	73775.97	93358.22	102421.44	110572.26	86409.68000000001	91577.56	81336.61	78848.87999999999	96616.76	120262.33	99404.41	106545.9	104693.28	89339.23000000001	84767.23999999999	137897.32	108066.78	164763.32	130120.37	109235.97	129802.85	157884.72999999998	116206.43	97368.17	158679.64	139090.88	201489.68	134217.03	133631.01	148906.8	195529.29	37354.8	131663.43	96709.66	125641.15	114036.93	219827.72	156421.72	97295.81	162320.93	102037.83	124618.67	137693.24	118600.17	129020.56	114998.47	101652.66999999998	81089.5	78952.14000000001	57270.77	80159.08	105168.22	65332.44	85803.69	73233.15	70236.73999999999	56749.11	79134.78	118362.22	106763.34
EC:3.1.3.2	Acid phosphatase	148.0	1.67	208.33	33.5	2347.34	324.67	653.67	395.84	34.99	26.01	66.34	21.83	698.01	2621.5	8.83	65.33	53.84	1049.49	12.0	78.03	222.17	313.5	15.0	45.66	276.33000000000004	0.0	219.62	1.83	855.4699999999999	597.5	31.67	62.0	886.34	13.17	122.66	5.34	6044.99	75.67	465.33	58.34	562.0	370.42	7.0	0.0	816.74	838.6700000000001	120.0	852.0	4190.5	94.01	747.0	342.16	1316.0	1568.84	2270.17	1656.0	1115.17	433.34	582.0	849.3299999999999	700.0	832.8	1065.33	22.0	1313.17	33.0	17.83	5582.99	4609.34	1698.5100000000002	429.34	767.5	822.83	1070.67	4432.5	584.6700000000001	637.83	1354.5	1171.66	896.1700000000001	791.99	736.17	897.89	1020.17	334.33000000000004	99.5	791.16	628.5	949.67	647.6600000000001	1114.12	1448.29	283.0	1208.34	719.99
